#node1	node2	node1_string_id	node2_string_id	homology	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Ndufb6	Ndufs7	10090.ENSMUSP00000092746	10090.ENSMUSP00000101003	0	0.891	0.900	0.332	0.992
Ndufb7	Uqcr11	10090.ENSMUSP00000037341	10090.ENSMUSP00000020372	0	0.404	0	0	0.404
Ndufb7	Uqcrb	10090.ENSMUSP00000037341	10090.ENSMUSP00000021993	0	0.589	0	0	0.589
Ndufb7	Ndufs6	10090.ENSMUSP00000037341	10090.ENSMUSP00000022097	0	0.943	0.900	0.535	0.997
Ndufb7	Ndufs4	10090.ENSMUSP00000037341	10090.ENSMUSP00000022286	0	0.944	0.900	0	0.994
Ndufb7	Ndufb9	10090.ENSMUSP00000037341	10090.ENSMUSP00000022980	0	0.937	0.900	0.579	0.997
Ndufb7	Ndufb8	10090.ENSMUSP00000037341	10090.ENSMUSP00000026222	0	0.941	0.900	0.691	0.998
Ndufb7	Ndufc2	10090.ENSMUSP00000037341	10090.ENSMUSP00000032882	0	0.903	0.900	0	0.989
Ndufb7	mt-Co1	10090.ENSMUSP00000037341	10090.ENSMUSP00000080993	0	0.404	0	0	0.404
Ndufb7	mt-Co3	10090.ENSMUSP00000037341	10090.ENSMUSP00000080997	0	0.404	0	0	0.404
Ndufb7	mt-Cytb	10090.ENSMUSP00000037341	10090.ENSMUSP00000081003	0	0.487	0	0	0.487
Ndufb7	Uqcrq	10090.ENSMUSP00000037341	10090.ENSMUSP00000053145	0	0.565	0	0.113	0.597
Ndufb7	Uqcr10	10090.ENSMUSP00000037341	10090.ENSMUSP00000054856	0	0.687	0	0	0.687
Ndufb7	Ndufc1	10090.ENSMUSP00000037341	10090.ENSMUSP00000038463	0	0.803	0.900	0	0.979
Ndufb7	Ndufs5	10090.ENSMUSP00000037341	10090.ENSMUSP00000101813	0	0.925	0.720	0.251	0.983
Ndufb7	mt-Nd6	10090.ENSMUSP00000037341	10090.ENSMUSP00000081002	0	0.843	0.900	0	0.983
Ndufb7	Ndufv3	10090.ENSMUSP00000037341	10090.ENSMUSP00000049000	0	0.898	0.900	0	0.989
Ndufb7	mt-Nd2	10090.ENSMUSP00000037341	10090.ENSMUSP00000080992	0	0.919	0.900	0	0.991
Ndufb7	mt-Nd1	10090.ENSMUSP00000037341	10090.ENSMUSP00000080991	0	0.937	0.900	0	0.993
Ndufb7	mt-Nd3	10090.ENSMUSP00000037341	10090.ENSMUSP00000080998	0	0.937	0.900	0	0.993
Ndufb7	mt-Nd4	10090.ENSMUSP00000037341	10090.ENSMUSP00000081000	0	0.937	0.900	0	0.993
Ndufb7	Ndufs7	10090.ENSMUSP00000037341	10090.ENSMUSP00000101003	0	0.945	0.900	0	0.994
Ndufb7	Ndufs8	10090.ENSMUSP00000037341	10090.ENSMUSP00000158541	0	0.937	0.900	0.225	0.994
Ndufb7	mt-Nd5	10090.ENSMUSP00000037341	10090.ENSMUSP00000081001	0	0.959	0.900	0	0.995
Ndufb7	Ndufv1	10090.ENSMUSP00000037341	10090.ENSMUSP00000042967	0	0.945	0.900	0.335	0.996
Ndufb8	Sdhb	10090.ENSMUSP00000026222	10090.ENSMUSP00000010007	0	0	0	0.671	0.671
Ndufb8	Ndufs6	10090.ENSMUSP00000026222	10090.ENSMUSP00000022097	0	0.884	0.900	0	0.987
Ndufb8	Ndufs4	10090.ENSMUSP00000026222	10090.ENSMUSP00000022286	0	0.886	0.900	0.213	0.990
Ndufb8	Ndufb9	10090.ENSMUSP00000026222	10090.ENSMUSP00000022980	0	0.941	0.900	0.865	0.999
Ndufb8	mt-Co1	10090.ENSMUSP00000026222	10090.ENSMUSP00000080993	0	0.379	0	0.254	0.516
Ndufb8	Ndufs5	10090.ENSMUSP00000026222	10090.ENSMUSP00000101813	0	0.870	0.720	0	0.962
Ndufb8	Ndufc1	10090.ENSMUSP00000026222	10090.ENSMUSP00000038463	0	0.801	0.900	0	0.979
Ndufb8	mt-Nd6	10090.ENSMUSP00000026222	10090.ENSMUSP00000081002	0	0.834	0.900	0	0.982
Ndufb8	Ndufv3	10090.ENSMUSP00000026222	10090.ENSMUSP00000049000	0	0.854	0.900	0	0.984
Ndufb8	mt-Nd2	10090.ENSMUSP00000026222	10090.ENSMUSP00000080992	0	0.869	0.900	0	0.986
Ndufb8	Ndufs7	10090.ENSMUSP00000026222	10090.ENSMUSP00000101003	0	0.854	0.900	0.169	0.986
Ndufb8	mt-Nd3	10090.ENSMUSP00000026222	10090.ENSMUSP00000080998	0	0.882	0.900	0	0.987
Ndufb8	mt-Nd1	10090.ENSMUSP00000026222	10090.ENSMUSP00000080991	0	0.879	0.900	0	0.987
Ndufb8	Ndufc2	10090.ENSMUSP00000026222	10090.ENSMUSP00000032882	0	0.852	0.900	0.301	0.988
Ndufb8	Ndufv1	10090.ENSMUSP00000026222	10090.ENSMUSP00000042967	0	0.883	0.900	0.169	0.989
Ndufb8	Ndufs8	10090.ENSMUSP00000026222	10090.ENSMUSP00000158541	0	0.883	0.900	0.432	0.992
Ndufb8	mt-Nd5	10090.ENSMUSP00000026222	10090.ENSMUSP00000081001	0	0.934	0.900	0	0.993
Ndufb8	mt-Nd4	10090.ENSMUSP00000026222	10090.ENSMUSP00000081000	0	0.941	0.900	0.365	0.995
Ndufb9	Uqcr11	10090.ENSMUSP00000022980	10090.ENSMUSP00000020372	0	0.404	0	0	0.404
Ndufb9	Uqcrb	10090.ENSMUSP00000022980	10090.ENSMUSP00000021993	0	0.598	0	0	0.598
Ndufb9	Ndufs6	10090.ENSMUSP00000022980	10090.ENSMUSP00000022097	0	0.946	0.900	0.248	0.995
Ndufb9	Ndufs4	10090.ENSMUSP00000022980	10090.ENSMUSP00000022286	0	0.937	0.900	0	0.993
Ndufb9	mt-Co1	10090.ENSMUSP00000022980	10090.ENSMUSP00000080993	0	0.404	0	0	0.404
Ndufb9	mt-Co3	10090.ENSMUSP00000022980	10090.ENSMUSP00000080997	0	0.404	0	0	0.404
Ndufb9	mt-Cytb	10090.ENSMUSP00000022980	10090.ENSMUSP00000081003	0	0.487	0	0	0.487
Ndufb9	Uqcrq	10090.ENSMUSP00000022980	10090.ENSMUSP00000053145	0	0.551	0	0	0.551
Ndufb9	Uqcr10	10090.ENSMUSP00000022980	10090.ENSMUSP00000054856	0	0.598	0	0	0.598
Ndufb9	Ndufs5	10090.ENSMUSP00000022980	10090.ENSMUSP00000101813	0	0.908	0.720	0	0.973
Ndufb9	Ndufc1	10090.ENSMUSP00000022980	10090.ENSMUSP00000038463	0	0.803	0.900	0	0.979
Ndufb9	mt-Nd6	10090.ENSMUSP00000022980	10090.ENSMUSP00000081002	0	0.843	0.900	0	0.983
Ndufb9	Ndufv3	10090.ENSMUSP00000022980	10090.ENSMUSP00000049000	0	0.870	0.900	0	0.986
Ndufb9	Ndufc2	10090.ENSMUSP00000022980	10090.ENSMUSP00000032882	0	0.874	0.900	0	0.986
Ndufb9	mt-Nd2	10090.ENSMUSP00000022980	10090.ENSMUSP00000080992	0	0.919	0.900	0	0.991
Ndufb9	Ndufv1	10090.ENSMUSP00000022980	10090.ENSMUSP00000042967	0	0.937	0.900	0	0.993
Ndufb9	mt-Nd3	10090.ENSMUSP00000022980	10090.ENSMUSP00000080998	0	0.937	0.900	0	0.993
Ndufb9	mt-Nd1	10090.ENSMUSP00000022980	10090.ENSMUSP00000080991	0	0.937	0.900	0	0.993
Ndufb9	mt-Nd4	10090.ENSMUSP00000022980	10090.ENSMUSP00000081000	0	0.959	0.900	0	0.995
Ndufb9	mt-Nd5	10090.ENSMUSP00000022980	10090.ENSMUSP00000081001	0	0.959	0.900	0	0.995
Ndufb9	Ndufs8	10090.ENSMUSP00000022980	10090.ENSMUSP00000158541	0	0.937	0.900	0.430	0.996
Ndufb9	Ndufs7	10090.ENSMUSP00000022980	10090.ENSMUSP00000101003	0	0.937	0.900	0.536	0.996
Ndufc1	Ndufs6	10090.ENSMUSP00000038463	10090.ENSMUSP00000022097	0	0.803	0.900	0	0.979
Ndufc1	Ndufs4	10090.ENSMUSP00000038463	10090.ENSMUSP00000022286	0	0.803	0.900	0	0.979
Ndufc1	Ndufc2	10090.ENSMUSP00000038463	10090.ENSMUSP00000032882	0	0.903	0.900	0.502	0.994
Ndufc1	Ndufs5	10090.ENSMUSP00000038463	10090.ENSMUSP00000101813	0	0.803	0.720	0	0.942
Ndufc1	Ndufs8	10090.ENSMUSP00000038463	10090.ENSMUSP00000158541	0	0.803	0.900	0	0.979
Ndufc1	Ndufv3	10090.ENSMUSP00000038463	10090.ENSMUSP00000049000	0	0.803	0.900	0	0.979
Ndufc1	mt-Nd5	10090.ENSMUSP00000038463	10090.ENSMUSP00000081001	0	0.803	0.900	0	0.979
Ndufc1	Ndufv1	10090.ENSMUSP00000038463	10090.ENSMUSP00000042967	0	0.803	0.900	0	0.979
Ndufc1	mt-Nd1	10090.ENSMUSP00000038463	10090.ENSMUSP00000080991	0	0.803	0.900	0	0.979
Ndufc1	mt-Nd4	10090.ENSMUSP00000038463	10090.ENSMUSP00000081000	0	0.803	0.900	0	0.979
Ndufc1	Ndufs7	10090.ENSMUSP00000038463	10090.ENSMUSP00000101003	0	0.803	0.900	0	0.979
Ndufc1	mt-Nd2	10090.ENSMUSP00000038463	10090.ENSMUSP00000080992	0	0.816	0.900	0	0.980
Ndufc1	mt-Nd3	10090.ENSMUSP00000038463	10090.ENSMUSP00000080998	0	0.803	0.900	0.140	0.981
Ndufc1	mt-Nd6	10090.ENSMUSP00000038463	10090.ENSMUSP00000081002	0	0.803	0.900	0.190	0.982
Ndufc2	Uqcr11	10090.ENSMUSP00000032882	10090.ENSMUSP00000020372	0	0.404	0	0	0.404
Ndufc2	Uqcrb	10090.ENSMUSP00000032882	10090.ENSMUSP00000021993	0	0.420	0	0	0.420
Ndufc2	Ndufs6	10090.ENSMUSP00000032882	10090.ENSMUSP00000022097	0	0.893	0.900	0.282	0.991
Ndufc2	Ndufs4	10090.ENSMUSP00000032882	10090.ENSMUSP00000022286	0	0.894	0.900	0.209	0.990
Ndufc2	mt-Co1	10090.ENSMUSP00000032882	10090.ENSMUSP00000080993	0	0.404	0	0	0.404
Ndufc2	mt-Co3	10090.ENSMUSP00000032882	10090.ENSMUSP00000080997	0	0.404	0	0	0.404
Ndufc2	mt-Cytb	10090.ENSMUSP00000032882	10090.ENSMUSP00000081003	0	0.487	0	0	0.487
Ndufc2	Uqcrq	10090.ENSMUSP00000032882	10090.ENSMUSP00000053145	0	0.487	0	0	0.487
Ndufc2	Uqcr10	10090.ENSMUSP00000032882	10090.ENSMUSP00000054856	0	0.586	0	0	0.586
Ndufc2	mt-Nd1	10090.ENSMUSP00000032882	10090.ENSMUSP00000080991	0	0.823	0.900	0	0.981
Ndufc2	Ndufs5	10090.ENSMUSP00000032882	10090.ENSMUSP00000101813	0	0.950	0.720	0.104	0.986
Ndufc2	mt-Nd3	10090.ENSMUSP00000032882	10090.ENSMUSP00000080998	0	0.843	0.900	0.181	0.986
Ndufc2	Ndufs8	10090.ENSMUSP00000032882	10090.ENSMUSP00000158541	0	0.858	0.900	0.179	0.987
Ndufc2	mt-Nd5	10090.ENSMUSP00000032882	10090.ENSMUSP00000081001	0	0.870	0.900	0.119	0.987
Ndufc2	mt-Nd6	10090.ENSMUSP00000032882	10090.ENSMUSP00000081002	0	0.873	0.900	0.120	0.987
Ndufc2	Ndufv3	10090.ENSMUSP00000032882	10090.ENSMUSP00000049000	0	0.894	0.900	0	0.988
Ndufc2	Ndufs7	10090.ENSMUSP00000032882	10090.ENSMUSP00000101003	0	0.900	0.900	0.352	0.993
Ndufc2	Ndufv1	10090.ENSMUSP00000032882	10090.ENSMUSP00000042967	0	0.904	0.900	0.393	0.993
Ndufc2	mt-Nd4	10090.ENSMUSP00000032882	10090.ENSMUSP00000081000	0	0.937	0.900	0.077	0.993
Ndufc2	mt-Nd2	10090.ENSMUSP00000032882	10090.ENSMUSP00000080992	0	0.938	0.900	0.185	0.994
Ndufs4	Uqcr11	10090.ENSMUSP00000022286	10090.ENSMUSP00000020372	0	0.404	0	0	0.404
Ndufs4	Uqcrb	10090.ENSMUSP00000022286	10090.ENSMUSP00000021993	0	0.651	0	0	0.651
Ndufs4	Ndufs6	10090.ENSMUSP00000022286	10090.ENSMUSP00000022097	0	0.970	0.900	0.811	0.999
Ndufs4	mt-Co1	10090.ENSMUSP00000022286	10090.ENSMUSP00000080993	0	0.404	0	0	0.404
Ndufs4	mt-Co3	10090.ENSMUSP00000022286	10090.ENSMUSP00000080997	0	0.404	0	0	0.404
Ndufs4	mt-Cytb	10090.ENSMUSP00000022286	10090.ENSMUSP00000081003	0	0.487	0	0	0.487
Ndufs4	Uqcrq	10090.ENSMUSP00000022286	10090.ENSMUSP00000053145	0	0.551	0	0	0.551
Ndufs4	Uqcr10	10090.ENSMUSP00000022286	10090.ENSMUSP00000054856	0	0.598	0	0	0.598
Ndufs4	Ndufs5	10090.ENSMUSP00000022286	10090.ENSMUSP00000101813	0	0.924	0.720	0	0.978
Ndufs4	mt-Nd6	10090.ENSMUSP00000022286	10090.ENSMUSP00000081002	0	0.843	0.900	0	0.983
Ndufs4	mt-Nd2	10090.ENSMUSP00000022286	10090.ENSMUSP00000080992	0	0.919	0.900	0	0.991
Ndufs4	mt-Nd5	10090.ENSMUSP00000022286	10090.ENSMUSP00000081001	0	0.937	0.900	0	0.993
Ndufs4	mt-Nd4	10090.ENSMUSP00000022286	10090.ENSMUSP00000081000	0	0.937	0.900	0	0.993
Ndufs4	mt-Nd1	10090.ENSMUSP00000022286	10090.ENSMUSP00000080991	0	0.937	0.900	0	0.993
Ndufs4	mt-Nd3	10090.ENSMUSP00000022286	10090.ENSMUSP00000080998	0	0.937	0.900	0	0.993
Ndufs4	Ndufs7	10090.ENSMUSP00000022286	10090.ENSMUSP00000101003	0	0.945	0.900	0	0.994
Ndufs4	Ndufs8	10090.ENSMUSP00000022286	10090.ENSMUSP00000158541	0	0.959	0.900	0.202	0.996
Ndufs4	Ndufv3	10090.ENSMUSP00000022286	10090.ENSMUSP00000049000	0	0.959	0.900	0.623	0.998
Ndufs4	Ndufv1	10090.ENSMUSP00000022286	10090.ENSMUSP00000042967	0	0.969	0.900	0.794	0.999
Ndufs5	Uqcr11	10090.ENSMUSP00000101813	10090.ENSMUSP00000020372	0	0.404	0	0	0.404
Ndufs5	Uqcrb	10090.ENSMUSP00000101813	10090.ENSMUSP00000021993	0	0.464	0	0	0.463
Ndufs5	Ndufs6	10090.ENSMUSP00000101813	10090.ENSMUSP00000022097	0	0.914	0.720	0	0.975
Ndufs5	Ndufv1	10090.ENSMUSP00000101813	10090.ENSMUSP00000042967	0	0.925	0.720	0.360	0.985
Ndufs5	Ndufv3	10090.ENSMUSP00000101813	10090.ENSMUSP00000049000	0	0.908	0.720	0	0.973
Ndufs5	Uqcrq	10090.ENSMUSP00000101813	10090.ENSMUSP00000053145	0	0.559	0	0	0.559
Ndufs5	Uqcr10	10090.ENSMUSP00000101813	10090.ENSMUSP00000054856	0	0.487	0	0	0.487
Ndufs5	mt-Nd1	10090.ENSMUSP00000101813	10090.ENSMUSP00000080991	0	0.876	0.720	0	0.963
Ndufs5	mt-Nd2	10090.ENSMUSP00000101813	10090.ENSMUSP00000080992	0	0.930	0.720	0	0.979
Ndufs5	mt-Co1	10090.ENSMUSP00000101813	10090.ENSMUSP00000080993	0	0.404	0	0	0.404
Ndufs5	mt-Co3	10090.ENSMUSP00000101813	10090.ENSMUSP00000080997	0	0.404	0	0	0.404
Ndufs5	mt-Nd3	10090.ENSMUSP00000101813	10090.ENSMUSP00000080998	0	0.929	0.720	0	0.979
Ndufs5	mt-Nd4	10090.ENSMUSP00000101813	10090.ENSMUSP00000081000	0	0.898	0.720	0	0.970
Ndufs5	mt-Nd5	10090.ENSMUSP00000101813	10090.ENSMUSP00000081001	0	0.898	0.720	0	0.970
Ndufs5	mt-Nd6	10090.ENSMUSP00000101813	10090.ENSMUSP00000081002	0	0.953	0.720	0	0.986
Ndufs5	mt-Cytb	10090.ENSMUSP00000101813	10090.ENSMUSP00000081003	0	0.487	0	0	0.487
Ndufs5	Ndufs7	10090.ENSMUSP00000101813	10090.ENSMUSP00000101003	0	0.912	0.720	0	0.974
Ndufs5	Ndufs8	10090.ENSMUSP00000101813	10090.ENSMUSP00000158541	0	0.904	0.720	0.269	0.978
Ndufs6	Uqcr11	10090.ENSMUSP00000022097	10090.ENSMUSP00000020372	0	0.404	0	0	0.404
Ndufs6	Uqcrb	10090.ENSMUSP00000022097	10090.ENSMUSP00000021993	0	0.581	0	0	0.581
Ndufs6	mt-Cytb	10090.ENSMUSP00000022097	10090.ENSMUSP00000081003	0	0.404	0	0	0.404
Ndufs6	mt-Co3	10090.ENSMUSP00000022097	10090.ENSMUSP00000080997	0	0.404	0	0	0.404
Ndufs6	mt-Co1	10090.ENSMUSP00000022097	10090.ENSMUSP00000080993	0	0.404	0	0	0.404
Ndufs6	Uqcrq	10090.ENSMUSP00000022097	10090.ENSMUSP00000053145	0	0.503	0	0	0.503
Ndufs6	Uqcr10	10090.ENSMUSP00000022097	10090.ENSMUSP00000054856	0	0.581	0	0	0.581
Ndufs6	mt-Nd6	10090.ENSMUSP00000022097	10090.ENSMUSP00000081002	0	0.823	0.900	0	0.981
Ndufs6	mt-Nd5	10090.ENSMUSP00000022097	10090.ENSMUSP00000081001	0	0.920	0.900	0	0.991
Ndufs6	mt-Nd4	10090.ENSMUSP00000022097	10090.ENSMUSP00000081000	0	0.937	0.900	0	0.993
Ndufs6	mt-Nd1	10090.ENSMUSP00000022097	10090.ENSMUSP00000080991	0	0.937	0.900	0	0.993
Ndufs6	mt-Nd3	10090.ENSMUSP00000022097	10090.ENSMUSP00000080998	0	0.937	0.900	0	0.993
Ndufs6	mt-Nd2	10090.ENSMUSP00000022097	10090.ENSMUSP00000080992	0	0.928	0.900	0.237	0.994
Ndufs6	Ndufs7	10090.ENSMUSP00000022097	10090.ENSMUSP00000101003	0	0.945	0.900	0.274	0.995
Ndufs6	Ndufv3	10090.ENSMUSP00000022097	10090.ENSMUSP00000049000	0	0.909	0.900	0.651	0.996
Ndufs6	Ndufs8	10090.ENSMUSP00000022097	10090.ENSMUSP00000158541	0	0.959	0.900	0.313	0.996
Ndufs6	Ndufv1	10090.ENSMUSP00000022097	10090.ENSMUSP00000042967	0	0.944	0.900	0.663	0.997
Ndufs7	Uqcr11	10090.ENSMUSP00000101003	10090.ENSMUSP00000020372	0	0.404	0	0	0.404
Ndufs7	Uqcrb	10090.ENSMUSP00000101003	10090.ENSMUSP00000021993	0	0.482	0	0	0.482
Ndufs7	Ndufv1	10090.ENSMUSP00000101003	10090.ENSMUSP00000042967	0	0.945	0.900	0.920	0.999
Ndufs7	Ndufv3	10090.ENSMUSP00000101003	10090.ENSMUSP00000049000	0	0.900	0.900	0	0.989
Ndufs7	Uqcrq	10090.ENSMUSP00000101003	10090.ENSMUSP00000053145	0	0.559	0	0	0.559
Ndufs7	Uqcr10	10090.ENSMUSP00000101003	10090.ENSMUSP00000054856	0	0.569	0	0	0.569
Ndufs7	mt-Nd1	10090.ENSMUSP00000101003	10090.ENSMUSP00000080991	0	0.959	0.900	0.463	0.997
Ndufs7	mt-Nd2	10090.ENSMUSP00000101003	10090.ENSMUSP00000080992	0	0.919	0.900	0.279	0.993
Ndufs7	mt-Co1	10090.ENSMUSP00000101003	10090.ENSMUSP00000080993	0	0.404	0	0	0.404
Ndufs7	mt-Co3	10090.ENSMUSP00000101003	10090.ENSMUSP00000080997	0	0.404	0	0	0.404
Ndufs7	mt-Nd3	10090.ENSMUSP00000101003	10090.ENSMUSP00000080998	0	0.959	0.900	0.542	0.997
Ndufs7	mt-Nd4	10090.ENSMUSP00000101003	10090.ENSMUSP00000081000	0	0.937	0.900	0.376	0.995
Ndufs7	mt-Nd5	10090.ENSMUSP00000101003	10090.ENSMUSP00000081001	0	0.931	0.900	0.471	0.996
Ndufs7	mt-Nd6	10090.ENSMUSP00000101003	10090.ENSMUSP00000081002	0	0.843	0.900	0.369	0.989
Ndufs7	mt-Cytb	10090.ENSMUSP00000101003	10090.ENSMUSP00000081003	0	0.487	0	0	0.487
Ndufs7	Ndufs8	10090.ENSMUSP00000101003	10090.ENSMUSP00000158541	0	0.959	0.900	0.980	0.999
Ndufs8	Uqcr11	10090.ENSMUSP00000158541	10090.ENSMUSP00000020372	0	0.404	0	0	0.404
Ndufs8	Uqcrb	10090.ENSMUSP00000158541	10090.ENSMUSP00000021993	0	0.589	0	0	0.589
Ndufs8	Ndufv1	10090.ENSMUSP00000158541	10090.ENSMUSP00000042967	0	0.937	0.900	0.929	0.999
Ndufs8	Ndufv3	10090.ENSMUSP00000158541	10090.ENSMUSP00000049000	0	0.871	0.900	0	0.986
Ndufs8	Uqcrq	10090.ENSMUSP00000158541	10090.ENSMUSP00000053145	0	0.561	0	0	0.561
Ndufs8	Uqcr10	10090.ENSMUSP00000158541	10090.ENSMUSP00000054856	0	0.598	0	0	0.598
Ndufs8	mt-Nd1	10090.ENSMUSP00000158541	10090.ENSMUSP00000080991	0	0.959	0.900	0.527	0.997
Ndufs8	mt-Nd2	10090.ENSMUSP00000158541	10090.ENSMUSP00000080992	0	0.937	0.900	0.447	0.996
Ndufs8	mt-Co1	10090.ENSMUSP00000158541	10090.ENSMUSP00000080993	0	0.404	0	0	0.404
Ndufs8	mt-Co3	10090.ENSMUSP00000158541	10090.ENSMUSP00000080997	0	0.404	0	0	0.404
Ndufs8	mt-Nd3	10090.ENSMUSP00000158541	10090.ENSMUSP00000080998	0	0.937	0.900	0.124	0.994
Ndufs8	mt-Nd4	10090.ENSMUSP00000158541	10090.ENSMUSP00000081000	0	0.937	0.900	0.527	0.996
Ndufs8	mt-Nd5	10090.ENSMUSP00000158541	10090.ENSMUSP00000081001	0	0.937	0.900	0.447	0.996
Ndufs8	mt-Nd6	10090.ENSMUSP00000158541	10090.ENSMUSP00000081002	0	0.843	0.900	0.255	0.987
Ndufs8	mt-Cytb	10090.ENSMUSP00000158541	10090.ENSMUSP00000081003	0	0.487	0	0	0.487
Ndufv1	Uqcr11	10090.ENSMUSP00000042967	10090.ENSMUSP00000020372	0	0.404	0	0	0.404
Ndufv1	Uqcrb	10090.ENSMUSP00000042967	10090.ENSMUSP00000021993	0	0.619	0	0	0.619
Ndufv1	mt-Co1	10090.ENSMUSP00000042967	10090.ENSMUSP00000080993	0	0.404	0	0	0.404
Ndufv1	mt-Co3	10090.ENSMUSP00000042967	10090.ENSMUSP00000080997	0	0.404	0	0	0.404
Ndufv1	mt-Cytb	10090.ENSMUSP00000042967	10090.ENSMUSP00000081003	0	0.487	0	0	0.487
Ndufv1	Uqcrq	10090.ENSMUSP00000042967	10090.ENSMUSP00000053145	0	0.559	0	0	0.559
Ndufv1	Uqcr10	10090.ENSMUSP00000042967	10090.ENSMUSP00000054856	0	0.699	0	0	0.699
Ndufv1	mt-Nd6	10090.ENSMUSP00000042967	10090.ENSMUSP00000081002	0	0.843	0.900	0.233	0.986
Ndufv1	mt-Nd2	10090.ENSMUSP00000042967	10090.ENSMUSP00000080992	0	0.919	0.900	0.447	0.995
Ndufv1	mt-Nd3	10090.ENSMUSP00000042967	10090.ENSMUSP00000080998	0	0.937	0.900	0.339	0.995
Ndufv1	mt-Nd5	10090.ENSMUSP00000042967	10090.ENSMUSP00000081001	0	0.937	0.900	0.447	0.996
Ndufv1	mt-Nd4	10090.ENSMUSP00000042967	10090.ENSMUSP00000081000	0	0.937	0.900	0.527	0.996
Ndufv1	mt-Nd1	10090.ENSMUSP00000042967	10090.ENSMUSP00000080991	0	0.937	0.900	0.482	0.996
Ndufv1	Ndufv3	10090.ENSMUSP00000042967	10090.ENSMUSP00000049000	0	0.962	0.900	0.853	0.999
Ndufv3	mt-Nd3	10090.ENSMUSP00000049000	10090.ENSMUSP00000080998	0	0.843	0.900	0	0.983
Ndufv3	mt-Nd6	10090.ENSMUSP00000049000	10090.ENSMUSP00000081002	0	0.843	0.900	0	0.983
Ndufv3	mt-Nd1	10090.ENSMUSP00000049000	10090.ENSMUSP00000080991	0	0.843	0.900	0	0.983
Ndufv3	mt-Nd5	10090.ENSMUSP00000049000	10090.ENSMUSP00000081001	0	0.870	0.900	0	0.986
Ndufv3	mt-Nd4	10090.ENSMUSP00000049000	10090.ENSMUSP00000081000	0	0.870	0.900	0	0.986
Ndufv3	mt-Nd2	10090.ENSMUSP00000049000	10090.ENSMUSP00000080992	0	0.874	0.900	0	0.986
Phb	Smdt1	10090.ENSMUSP00000119603	10090.ENSMUSP00000023086	0	0	0.500	0	0.499
Romo1	Timm17b	10090.ENSMUSP00000085981	10090.ENSMUSP00000033498	0	0	0.540	0	0.540
Romo1	Timm17a	10090.ENSMUSP00000085981	10090.ENSMUSP00000079883	0	0	0.540	0.295	0.661
Romo1	Timm50	10090.ENSMUSP00000085981	10090.ENSMUSP00000080614	0	0	0.540	0	0.540
Sdhb	mt-Co1	10090.ENSMUSP00000010007	10090.ENSMUSP00000080993	0	0	0	0.413	0.412
Timm10	Timm22	10090.ENSMUSP00000028470	10090.ENSMUSP00000021203	0	0.593	0.720	0	0.881
Timm10	Timm10b	10090.ENSMUSP00000028470	10090.ENSMUSP00000102395	0	0.569	0.720	0.376	0.918
Timm10	Timm9	10090.ENSMUSP00000028470	10090.ENSMUSP00000126298	0	0.848	0.720	0.538	0.978
Timm10b	Timm22	10090.ENSMUSP00000102395	10090.ENSMUSP00000021203	0	0.258	0.720	0	0.783
Timm10b	Timm9	10090.ENSMUSP00000102395	10090.ENSMUSP00000126298	0	0.536	0.720	0.421	0.918
Timm17a	Timm17b	10090.ENSMUSP00000079883	10090.ENSMUSP00000033498	0	0	0.720	0.123	0.743
Timm17a	Timm50	10090.ENSMUSP00000079883	10090.ENSMUSP00000080614	0	0.151	0.720	0.698	0.921
Timm17b	Timm50	10090.ENSMUSP00000033498	10090.ENSMUSP00000080614	0	0.151	0.720	0.624	0.902
Timm22	Timm9	10090.ENSMUSP00000021203	10090.ENSMUSP00000126298	0	0.708	0.720	0	0.914
Uqcc3	Uqcr11	10090.ENSMUSP00000093972	10090.ENSMUSP00000020372	0	0	0.720	0	0.720
Uqcc3	Uqcrb	10090.ENSMUSP00000093972	10090.ENSMUSP00000021993	0	0	0.720	0	0.720
Uqcc3	Uqcrq	10090.ENSMUSP00000093972	10090.ENSMUSP00000053145	0	0	0.720	0	0.720
Uqcc3	Uqcr10	10090.ENSMUSP00000093972	10090.ENSMUSP00000054856	0	0	0.720	0	0.720
Uqcc3	mt-Co1	10090.ENSMUSP00000093972	10090.ENSMUSP00000080993	0	0	0.720	0	0.720
Uqcc3	mt-Co2	10090.ENSMUSP00000093972	10090.ENSMUSP00000080994	0	0	0.720	0	0.720
Uqcc3	mt-Co3	10090.ENSMUSP00000093972	10090.ENSMUSP00000080997	0	0	0.720	0	0.720
Uqcc3	mt-Cytb	10090.ENSMUSP00000093972	10090.ENSMUSP00000081003	0	0	0.720	0	0.720
Uqcr10	Uqcr11	10090.ENSMUSP00000054856	10090.ENSMUSP00000020372	0	0.959	0.900	0.120	0.996
Uqcr10	Uqcrb	10090.ENSMUSP00000054856	10090.ENSMUSP00000021993	0	0.937	0.900	0.527	0.996
Uqcr10	Uqcrq	10090.ENSMUSP00000054856	10090.ENSMUSP00000053145	0	0.937	0.900	0.541	0.996
Uqcr10	mt-Nd5	10090.ENSMUSP00000054856	10090.ENSMUSP00000081001	0	0.487	0	0	0.487
Uqcr10	mt-Nd6	10090.ENSMUSP00000054856	10090.ENSMUSP00000081002	0	0.487	0	0	0.487
